data,id_campanha,campanha,canal,objetivo,publico,regiao,dispositivo,impressoes,cliques,leads,conversoes,novos_clientes,investimento,receita_atribuida,orcamento_diario
2025-11-28,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,11259,90,10,2,2,935.24,6719.51,714.42
2025-11-28,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Centro-Oeste,Mobile,9922,115,11,4,4,927.5,11417.85,658.89
2025-11-28,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Desktop,39699,830,32,0,0,993.41,0.0,991.12
2025-11-28,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sul,Mobile,47922,1292,55,12,11,1948.17,7020.93,1349.24
2025-11-28,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Desktop,32005,4090,731,114,14,1149.1,71109.97,883.2
2025-11-28,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Centro-Oeste,Mobile,26667,1960,243,18,7,829.34,10091.93,627.6
2025-11-29,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Norte,Mobile,3116,243,36,8,4,720.57,6394.04,952.56
2025-11-29,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,7603,374,35,9,7,1677.63,10204.08,1404.35
2025-11-29,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,13460,329,27,2,2,1016.04,1626.99,1114.07
2025-11-29,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Tablet,15095,480,45,16,5,810.02,8985.6,1041.39
2025-11-29,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,27790,459,26,4,4,997.53,2416.41,965.95
2025-11-29,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Norte,Tablet,24068,469,42,5,5,1008.95,3302.31,974.16
2025-11-29,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Tablet,7124,71,7,0,0,669.61,0.0,714.42
2025-11-29,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Nordeste,Mobile,6426,89,12,1,1,744.43,2206.83,658.89
2025-11-29,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Tablet,52128,1155,51,2,2,1363.0,961.83,991.12
2025-11-29,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,34377,991,32,4,4,1713.59,1878.77,1349.24
2025-11-29,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Desktop,21821,3195,571,82,12,855.92,50017.21,883.2
2025-11-29,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Centro-Oeste,Mobile,19215,1525,188,14,7,636.8,9522.75,627.6
2025-11-30,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,5137,402,55,15,9,1042.12,13526.25,952.56
2025-11-30,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,7626,353,43,12,10,1386.38,11931.19,1404.35
2025-11-30,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Mobile,13663,341,29,3,2,1243.2,2591.37,1114.07
2025-11-30,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Desktop,18236,596,66,25,10,1107.88,19020.43,1041.39
2025-11-30,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,20528,366,22,0,0,787.25,0.0,965.95
2025-11-30,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,20790,417,41,6,5,960.06,4866.05,974.16
2025-11-30,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,7310,89,9,2,2,906.64,5006.38,714.42
2025-11-30,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,8198,100,15,1,1,878.04,2598.3,658.89
2025-11-30,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,39607,904,38,6,4,1062.56,3166.19,991.12
2025-11-30,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,25097,597,28,1,1,928.2,480.39,1349.24
2025-11-30,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Desktop,23100,2677,441,57,8,829.7,30169.09,883.2
2025-11-30,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,19421,1758,189,16,6,664.22,11584.05,627.6
2025-12-01,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Desktop,6146,427,76,17,12,1237.82,16418.21,952.56
2025-12-01,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Desktop,9542,381,35,14,11,1605.39,11786.19,1404.35
2025-12-01,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sul,Mobile,13406,374,26,5,3,1170.73,4300.27,1114.07
2025-12-01,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,25097,625,89,15,9,1050.72,9617.49,1041.39
2025-12-01,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,26042,394,34,3,3,867.72,1761.31,965.95
2025-12-01,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,26711,458,46,8,8,1015.91,5045.23,974.16
2025-12-01,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,9980,115,6,1,1,1091.71,3506.36,714.42
2025-12-01,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,7237,79,14,2,2,645.02,5871.16,658.89
2025-12-01,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,44266,892,31,3,3,894.0,1373.3,991.12
2025-12-01,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,35929,1033,47,10,8,1708.19,6686.49,1349.24
2025-12-01,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,23424,3422,584,71,7,910.68,40191.09,883.2
2025-12-01,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,19496,1593,180,11,4,649.22,8319.41,627.6
2025-12-02,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,5402,447,60,8,4,1312.02,7040.33,952.56
2025-12-02,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,7701,293,25,8,7,1196.6,7523.23,1404.35
2025-12-02,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,15658,423,31,9,7,1573.51,6458.4,1114.07
2025-12-02,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Centro-Oeste,Mobile,23577,667,64,20,12,1253.94,13607.81,1041.39
2025-12-02,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,27710,460,32,9,9,883.06,6235.61,965.95
2025-12-02,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,32495,701,48,9,9,1311.82,5811.8,974.16
2025-12-02,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,9385,86,8,0,0,931.07,0.0,714.42
2025-12-02,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,7024,91,8,0,0,774.1,0.0,658.89
2025-12-02,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Norte,Mobile,51891,958,35,1,1,918.31,435.96,991.12
2025-12-02,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,36025,877,32,4,3,1407.36,2231.9,1349.24
2025-12-02,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Mobile,35782,4008,617,95,17,1216.44,66342.41,883.2
2025-12-02,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,23124,2039,240,15,6,766.38,11102.24,627.6
2025-12-03,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Mobile,4505,308,43,14,13,953.03,11346.69,952.56
2025-12-03,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Tablet,9883,327,34,6,4,1526.47,7215.15,1404.35
2025-12-03,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Norte,Mobile,12040,326,27,5,4,1174.6,4477.25,1114.07
2025-12-03,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Norte,Desktop,23355,596,74,22,5,1098.92,17877.78,1041.39
2025-12-03,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,31341,589,50,9,7,1186.79,6831.0,965.95
2025-12-03,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,25965,500,40,6,5,1065.84,3322.8,974.16
2025-12-03,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Nordeste,Mobile,8989,88,10,1,1,807.61,3232.26,714.42
2025-12-03,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,7880,104,10,0,0,869.13,0.0,658.89
2025-12-03,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Desktop,50848,1023,44,5,5,1145.35,1802.16,991.12
2025-12-03,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Tablet,37784,944,37,7,7,1420.67,4148.44,1349.24
2025-12-03,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sul,Mobile,27854,3194,468,60,9,976.48,30582.86,883.2
2025-12-03,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,24813,1915,222,17,7,787.76,10194.42,627.6
2025-12-04,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,6414,330,55,20,17,868.68,19404.29,952.56
2025-12-04,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,8239,299,37,12,11,1343.89,11926.69,1404.35
2025-12-04,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Desktop,13467,390,38,2,2,1231.53,1495.91,1114.07
2025-12-04,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,23134,666,95,26,9,1270.5,18622.88,1041.39
2025-12-04,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,29685,415,23,4,3,850.0,2847.31,965.95
2025-12-04,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,23903,530,42,11,10,1116.7,8346.58,974.16
2025-12-04,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,7846,58,4,1,1,532.78,3051.44,714.42
2025-12-04,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Desktop,8206,87,10,1,1,761.66,2342.66,658.89
2025-12-04,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Desktop,48683,1045,48,1,1,1221.11,358.8,991.12
2025-12-04,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Desktop,30856,827,43,6,5,1374.05,3544.25,1349.24
2025-12-04,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Mobile,29250,3225,545,72,14,1007.5,46181.64,883.2
2025-12-04,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sul,Mobile,22883,1881,205,17,4,745.76,9457.47,627.6
2025-12-05,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,4804,314,48,16,8,926.66,11898.86,952.56
2025-12-05,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Desktop,9582,467,44,14,10,2103.1,15318.87,1404.35
2025-12-05,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,12288,343,23,7,6,1229.43,7637.79,1114.07
2025-12-05,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sul,Mobile,24323,875,78,22,11,1460.51,16191.39,1041.39
2025-12-05,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,34922,645,56,12,11,1350.65,6751.23,965.95
2025-12-05,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Centro-Oeste,Desktop,28376,627,55,2,2,1218.88,1542.04,974.16
2025-12-05,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,8939,64,4,1,0,636.09,2496.0,714.42
2025-12-05,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,5131,63,8,1,1,513.02,2885.3,658.89
2025-12-05,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Nordeste,Mobile,46481,947,36,0,0,1148.12,0.0,991.12
2025-12-05,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,44149,1218,57,9,8,1856.96,4090.44,1349.24
2025-12-05,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,27180,3303,713,70,10,973.9,43355.43,883.2
2025-12-05,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,19593,1645,168,3,1,656.36,1969.85,627.6
2025-12-06,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sul,Desktop,4557,353,56,14,12,940.51,10628.73,952.56
2025-12-06,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,6513,273,31,4,3,1173.14,3527.38,1404.35
2025-12-06,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Sudeste,Mobile,8381,246,20,5,5,809.44,5273.07,1114.07
2025-12-06,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Tablet,16681,512,62,13,6,924.82,9052.7,1041.39
2025-12-06,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Tablet,28223,484,48,9,7,1104.72,5954.28,965.95
2025-12-06,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Norte,Desktop,22089,480,42,5,3,926.06,2988.71,974.16
2025-12-06,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Desktop,7240,79,8,2,2,762.94,7345.59,714.42
2025-12-06,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,5766,67,9,1,1,541.32,2633.28,658.89
2025-12-06,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,48042,1062,37,7,6,1201.84,2511.6,991.12
2025-12-06,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,34319,939,41,7,5,1446.48,3201.78,1349.24
2025-12-06,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Mobile,23263,2953,592,57,4,860.56,31332.77,883.2
2025-12-06,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Mobile,17603,1360,124,9,1,588.06,6390.96,627.6
2025-12-07,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Desktop,4208,263,42,9,8,743.45,8888.75,952.56
2025-12-07,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Mobile,6525,271,22,6,4,1176.83,5493.04,1404.35
2025-12-07,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,10347,294,26,5,3,953.53,5016.1,1114.07
2025-12-07,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Desktop,16815,544,52,14,5,992.57,10319.61,1041.39
2025-12-07,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Desktop,22663,340,21,5,4,686.77,3222.11,965.95
2025-12-07,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Desktop,18919,368,31,4,4,709.41,2274.51,974.16
2025-12-07,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Norte,Mobile,6886,50,7,0,0,496.72,0.0,714.42
2025-12-07,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,5390,53,9,1,1,429.45,3057.86,658.89
2025-12-07,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,29216,563,21,3,3,697.88,1279.76,991.12
2025-12-07,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Centro-Oeste,Desktop,28060,757,31,5,5,1071.46,2684.24,1349.24
2025-12-07,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Mobile,18186,2181,379,54,11,681.82,36597.3,883.2
2025-12-07,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Mobile,17166,1519,176,13,5,595.22,8783.35,627.6
2025-12-08,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,5832,481,77,31,23,1319.43,24945.97,952.56
2025-12-08,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Tablet,10142,367,40,16,15,1534.44,15245.02,1404.35
2025-12-08,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Desktop,16233,410,35,7,4,1413.3,6963.02,1114.07
2025-12-08,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,22939,828,94,25,15,1343.94,19530.33,1041.39
2025-12-08,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sul,Mobile,31919,547,46,3,3,1338.49,1627.25,965.95
2025-12-08,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,23725,490,45,14,13,1027.35,10924.79,974.16
2025-12-08,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Mobile,9022,80,7,2,2,755.13,7029.2,714.42
2025-12-08,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Desktop,7913,102,20,1,1,866.86,2620.02,658.89
2025-12-08,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,50312,1125,36,7,6,1336.38,3062.14,991.12
2025-12-08,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Centro-Oeste,Desktop,37563,956,39,5,5,1432.05,2945.14,1349.24
2025-12-08,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Mobile,30910,3644,774,81,10,1082.6,41857.31,883.2
2025-12-08,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Desktop,20844,1283,151,13,4,645.18,7598.81,627.6
2025-12-09,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Norte,Mobile,4502,305,35,9,7,832.75,5967.0,952.56
2025-12-09,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Nordeste,Mobile,8363,328,41,8,7,1466.26,7252.97,1404.35
2025-12-09,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Norte,Desktop,14854,399,36,8,4,1360.12,7148.36,1114.07
2025-12-09,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Nordeste,Mobile,21753,560,65,15,10,955.26,11945.95,1041.39
2025-12-09,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Mobile,34523,581,46,6,6,1209.73,3767.85,965.95
2025-12-09,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Norte,Tablet,27761,568,54,12,12,1102.0,10309.84,974.16
2025-12-09,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Centro-Oeste,Desktop,11613,92,11,2,2,864.58,5599.6,714.42
2025-12-09,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Tablet,7890,92,15,0,0,728.69,0.0,658.89
2025-12-09,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sudeste,Mobile,55106,1123,60,7,7,1233.27,3023.32,991.12
2025-12-09,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,38122,1052,77,7,7,1626.96,3761.58,1349.24
2025-12-09,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Nordeste,Desktop,33378,3737,550,68,8,1141.26,47584.66,883.2
2025-12-09,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,19993,1762,223,23,9,676.06,17957.15,627.6
2025-12-10,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,5350,403,61,16,14,1131.47,11156.77,952.56
2025-12-10,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Desktop,8964,396,41,9,7,1656.01,8796.88,1404.35
2025-12-10,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,12722,299,26,5,3,1124.43,3770.89,1114.07
2025-12-10,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,27281,863,91,29,11,1400.04,19755.77,1041.39
2025-12-10,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Sudeste,Desktop,33682,517,39,6,4,1210.96,4095.68,965.95
2025-12-10,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sudeste,Mobile,28433,609,59,5,3,1248.36,3154.34,974.16
2025-12-10,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sul,Mobile,8525,99,12,2,2,998.71,5671.69,714.42
2025-12-10,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,7229,95,12,1,1,790.71,2364.83,658.89
2025-12-10,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,41002,839,29,2,2,1070.22,945.66,991.12
2025-12-10,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Sudeste,Mobile,36475,858,43,6,5,1368.21,3279.19,1349.24
2025-12-10,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Desktop,23578,2800,598,49,5,851.56,29705.08,883.2
2025-12-10,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Tablet,21015,1547,178,18,5,675.0,14075.19,627.6
2025-12-11,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,7080,430,88,26,17,1174.43,20014.6,952.56
2025-12-11,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,9088,435,52,8,6,1920.92,8233.24,1404.35
2025-12-11,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Norte,Mobile,14838,357,36,6,6,1272.72,5726.65,1114.07
2025-12-11,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Centro-Oeste,Mobile,22797,740,88,25,12,1171.4,17674.61,1041.39
2025-12-11,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Nordeste,Desktop,34212,520,30,4,4,1121.23,2680.79,965.95
2025-12-11,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Sul,Mobile,23823,440,41,8,6,856.24,6138.78,974.16
2025-12-11,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,9928,110,14,1,1,1073.51,3905.15,714.42
2025-12-11,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sudeste,Mobile,8455,106,13,2,2,799.02,5115.99,658.89
2025-12-11,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Centro-Oeste,Mobile,47963,978,41,6,6,1193.61,2462.79,991.12
2025-12-11,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Nordeste,Mobile,36369,805,37,7,6,1254.84,3620.09,1349.24
2025-12-11,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Sudeste,Desktop,30253,3591,736,77,7,1064.16,58937.02,883.2
2025-12-11,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Sudeste,Mobile,20107,1446,165,17,9,646.74,11165.95,627.6
2025-12-12,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Centro-Oeste,Desktop,4295,297,59,19,11,797.32,14141.4,952.56
2025-12-12,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sudeste,Mobile,8636,475,58,15,11,1942.28,13028.12,1404.35
2025-12-12,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,13506,351,28,3,3,1151.16,3226.59,1114.07
2025-12-12,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,24208,601,88,24,15,958.78,18934.73,1041.39
2025-12-12,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Centro-Oeste,Desktop,31442,460,33,6,5,1012.73,4681.35,965.95
2025-12-12,MET-003,Publico Lookalike,Meta Ads,Leads,Semelhantes,Nordeste,Mobile,26628,536,44,13,10,1052.53,10334.23,974.16
2025-12-12,LNK-001,Demo B2B,LinkedIn Ads,Leads,Decisores B2B,Sudeste,Desktop,9881,90,8,3,2,857.9,11414.64,714.42
2025-12-12,LNK-002,Webinar Executivo,LinkedIn Ads,Leads,Liderancas,Sul,Mobile,7914,117,16,4,4,1075.72,8491.0,658.89
2025-12-12,TTK-001,Video Descoberta,TikTok Ads,Alcance,Publico jovem,Sul,Mobile,50963,1060,39,3,3,1227.58,1093.88,991.12
2025-12-12,TTK-002,Criadores e Reviews,TikTok Ads,Conversoes,Engajados,Norte,Mobile,36968,863,44,7,7,1365.59,4622.02,1349.24
2025-12-12,EML-001,Oferta Base Ativa,Email Marketing,Receita,Clientes ativos,Centro-Oeste,Desktop,26213,2707,477,52,5,894.96,30556.01,883.2
2025-12-12,EML-002,Nutricao de Leads,Email Marketing,Conversoes,Leads em nutricao,Nordeste,Desktop,17287,1552,189,27,9,600.94,18578.45,627.6
2025-12-13,GGL-001,Pesquisa Marca,Google Ads,Conversoes,Alta intencao,Sudeste,Mobile,3482,259,39,11,6,764.23,10129.93,952.56
2025-12-13,GGL-002,Pesquisa Generica,Google Ads,Conversoes,Intencao ampla,Sul,Desktop,6097,251,23,6,4,1026.73,6134.12,1404.35
2025-12-13,GGL-003,Performance Max,Google Ads,Receita,Multicanal,Nordeste,Mobile,8117,186,17,3,2,644.84,2718.36,1114.07
2025-12-13,MET-001,Remarketing Social,Meta Ads,Conversoes,Visitantes do site,Sudeste,Mobile,15151,429,50,13,4,787.13,10746.04,1041.39
2025-12-13,MET-002,Prospeccao Interesses,Meta Ads,Leads,Interesses,Centro-Oeste,Mobile,28408,462,31,6,5,969.02,4974.03,965.95
